Review,Product,Rating,Username,Date
"cepet nyampenyaa,ringan sesuai namanya tinted sunscreen tapi masih bisa buat nutupin kemerahan,aku sebelumnya nyoba shade nina tapi malah jadi kusem dan kuning akhirnya nyoba shade butter dan pass 😻",SOMETHINC Copy Paste Tinted Sunscreen SPF 40 PA++++,bintang 5,a***a,1/23/2024
"cepet nyampenyaa,teksturnya agak creamy,smugeproof juga lohh tp warnanya agak kurang pigment",SOMETHINC SCANDAL Waterproof Retractable Eyeliner,bintang 5,a***a,1/23/2024
"Teksturnya ringan mudah menyerap kulit, udh ada spf nya jd kl dipake daily pun ok, wlwpn ga full coverage tp bisa menutupi warna tdk merata dimuka.. bakalan repurchase ini..",SOMETHINC Copy Paste Tinted Sunscreen SPF 40 PA++++,bintang 5,N***a,1/23/2024
"pengiriman cepat , packing oke , thanks !",SOMETHINC SUPPLE POWER Hyaluronic9+ Onsen Essence Toner,bintang 5,Highstreet,1/23/2024
"suka sm warnanya, next order warna lain",SOMETHINC Checkmatte Transferproof Lipstick,bintang 5,Novi,1/23/2024
"tipe kulitku berminyak
alhamdulillah cocok... thanks",SOMETHINC HOOMAN UNDER CONTROL HD Blur Loose Powder,bintang 5,A***u,1/23/2024
Bagus,SOMETHINC Brow Pro Pomade 18HR Stay,bintang 5,T***g,1/23/2024
"Beli serum ini pas dapet harga flash sale, lumayan banget diskonnya. Packing Oke, pengiriman lumayan cepat. 
Produknya belum dicoba jadi belum bisa kasi nilai.",[FLASH SALE] SOMETHINC 5% Niacinamide + Moisture Sabi Beet Serum,bintang 5,Fatimah,1/23/2024
tipe kulitku normal,SOMETHINC (REFILL) COPY PASTE BREATHABLE MESH CUSHION SPF 33 PA++,bintang 5,T***i,1/23/2024
"Jujur buat aku gak cocok, tapi aku gapaham skincare dan cenderung asal beli. cuma sepertinya ini works deh kalo emanh cocok tipe kulitnya. Feel dimukanya setelah dipake agak lengket menurut aku, jadi gabisa tidur miring, trus bukan tipe skincare yang kalo kena angin adem mukanya. cuma yaudah salahku.",[FLASH SALE] SOMETHINC 5% Niacinamide + Moisture Sabi Beet Serum,bintang 4,Gigih,1/23/2024
Hasil akhir bagus kaya kulit kita tapi bersi yg sehat 😍,SOMETHINC [2 PCS] Sheer Glam Makeup Kit (Tinted Sunscreen + Lipstick),bintang 5,Fibelle,1/23/2024
bagus tahan air,SOMETHINC Velvet Sugar Kohl Waterproof Gel Eyeliner,bintang 5,T***n,1/23/2024
